date,ticker,sector,open,high,low,close,volume
2023-08-08,DELTATECH,FinTech,752.86,775.85,752.87,766.14,1276036
2023-08-09,DELTATECH,FinTech,749.37,768.15,753.92,763.09,1798361
2023-08-10,DELTATECH,FinTech,756.49,772.18,741.26,760.39,2795699
2023-08-11,DELTATECH,FinTech,755.58,772.09,754.63,757.86,2015762
2023-08-12,DELTATECH,FinTech,756.4,762.11,751.7,757.39,1897088
2023-08-13,DELTATECH,FinTech,761.68,773.1,751.48,763.06,960486
2023-08-14,DELTATECH,FinTech,762.51,776.38,763.43,773.3,4400015
2023-08-15,DELTATECH,FinTech,759.33,766.46,752.01,766.0,4791726
2023-08-16,DELTATECH,FinTech,741.95,759.71,738.74,752.4,483659
2023-08-17,DELTATECH,FinTech,733.33,754.74,731.28,740.87,4859311
2023-08-18,DELTATECH,FinTech,728.74,746.6,715.42,735.67,708930
2023-08-19,DELTATECH,FinTech,726.23,735.49,726.97,732.01,2656953
2023-08-20,DELTATECH,FinTech,709.82,729.55,711.92,723.78,4389451
2023-08-21,DELTATECH,FinTech,698.85,723.98,706.38,709.92,1817517
2023-08-22,DELTATECH,FinTech,691.22,711.79,699.72,705.28,3563720
2023-08-23,DELTATECH,FinTech,703.89,717.85,699.66,707.41,3362652
2023-08-24,DELTATECH,FinTech,713.85,715.2,707.59,713.94,3788087
2023-08-25,DELTATECH,FinTech,695.65,709.51,702.01,708.18,2658519
2023-08-26,DELTATECH,FinTech,700.11,712.59,686.82,704.01,3651106
2023-08-27,DELTATECH,FinTech,691.43,698.32,683.87,694.43,4005355
2023-08-28,DELTATECH,FinTech,688.81,706.98,679.84,694.31,3165130
2023-08-29,DELTATECH,FinTech,684.52,692.97,685.49,685.68,4633363
2023-08-30,DELTATECH,FinTech,678.91,695.72,686.94,691.78,963818
2023-08-31,DELTATECH,FinTech,670.22,684.69,655.44,673.46,2763434
2023-09-01,DELTATECH,FinTech,666.38,678.56,652.98,670.03,3834172
2023-09-02,DELTATECH,FinTech,665.65,686.57,667.6,673.26,1915940
2023-09-03,DELTATECH,FinTech,662.44,685.13,672.75,675.32,4368990
2023-09-04,DELTATECH,FinTech,695.64,703.11,687.12,702.8,2860916
2023-09-05,DELTATECH,FinTech,706.33,714.98,703.26,706.7,4814392
2023-09-06,DELTATECH,FinTech,690.29,704.28,683.67,696.26,2936470
2023-09-07,DELTATECH,FinTech,686.66,707.43,694.26,695.48,4915908
2023-09-08,DELTATECH,FinTech,664.31,687.89,672.47,677.15,2065368
2023-09-09,DELTATECH,FinTech,675.39,684.07,664.51,676.54,4590034
2023-09-10,DELTATECH,FinTech,662.5,674.93,662.71,668.29,2343272
2023-09-11,DELTATECH,FinTech,676.47,682.69,664.61,677.67,4653968
2023-09-12,DELTATECH,FinTech,670.6,685.68,654.41,672.28,1106518
2023-09-13,DELTATECH,FinTech,658.85,676.19,656.12,671.31,1100213
2023-09-14,DELTATECH,FinTech,658.48,676.17,646.17,665.11,149977
2023-09-15,DELTATECH,FinTech,679.82,687.25,663.87,682.66,270981
2023-09-16,DELTATECH,FinTech,670.24,683.82,664.95,679.57,1047224
2023-09-17,DELTATECH,FinTech,684.52,707.32,685.01,698.45,1757625
2023-09-18,DELTATECH,FinTech,707.17,715.23,698.26,707.19,2056270
2023-09-19,DELTATECH,FinTech,703.19,721.41,700.28,712.52,1616655
2023-09-20,DELTATECH,FinTech,716.16,723.42,711.47,716.67,4898032
2023-09-21,DELTATECH,FinTech,720.07,727.84,718.2,721.12,2908801
2023-09-22,DELTATECH,FinTech,700.23,713.22,700.38,700.49,4887526
2023-09-23,DELTATECH,FinTech,696.86,704.7,682.44,697.77,399352
2023-09-24,DELTATECH,FinTech,697.9,718.35,692.03,706.82,4593669
2023-09-25,DELTATECH,FinTech,697.44,707.19,692.41,706.52,664939
2023-09-26,DELTATECH,FinTech,689.24,700.41,677.74,691.84,947669
2023-09-27,DELTATECH,FinTech,679.86,701.68,679.48,691.5,1174624
2023-09-28,DELTATECH,FinTech,700.65,710.27,702.14,709.38,1378375
2023-09-29,DELTATECH,FinTech,721.63,730.92,717.19,722.86,4368662
2023-09-30,DELTATECH,FinTech,712.3,731.61,701.37,722.41,222366
2023-10-01,DELTATECH,FinTech,721.04,740.34,728.3,732.94,2978870
2023-10-02,DELTATECH,FinTech,729.05,741.73,720.35,729.13,1012882
2023-10-03,DELTATECH,FinTech,703.85,717.76,698.2,710.71,1141934
2023-10-04,DELTATECH,FinTech,700.42,701.39,693.61,701.07,1202458
2023-10-05,DELTATECH,FinTech,708.24,731.83,697.66,717.71,3610412
2023-10-06,DELTATECH,FinTech,704.93,725.24,708.97,714.98,1992400
2023-10-07,DELTATECH,FinTech,709.23,723.22,705.22,712.58,2859540
2023-10-08,DELTATECH,FinTech,702.82,715.12,703.76,709.59,4489771
2023-10-09,DELTATECH,FinTech,716.99,733.27,708.69,730.07,1436885
2023-10-10,DELTATECH,FinTech,736.52,756.55,747.98,748.1,392682
2023-10-11,DELTATECH,FinTech,770.29,786.12,765.09,773.22,4190023
2023-10-12,DELTATECH,FinTech,765.68,780.12,755.02,771.61,3905531
2023-10-13,DELTATECH,FinTech,774.34,790.42,773.48,775.26,970710
2023-10-14,DELTATECH,FinTech,744.63,772.81,749.91,757.86,3952257
2023-10-15,DELTATECH,FinTech,768.07,787.05,767.5,774.87,1078398
2023-10-16,DELTATECH,FinTech,751.76,772.19,754.78,761.53,2749244
2023-10-17,DELTATECH,FinTech,753.28,764.55,742.71,764.24,123500
2023-10-18,DELTATECH,FinTech,741.03,753.32,737.86,751.89,2830958
2023-10-19,DELTATECH,FinTech,741.71,753.31,739.06,745.47,272156
2023-10-20,DELTATECH,FinTech,729.22,750.47,717.96,736.33,4495952
2023-10-21,DELTATECH,FinTech,727.85,733.71,709.02,729.84,788867
2023-10-22,DELTATECH,FinTech,723.76,733.34,719.49,724.16,580896
2023-10-23,DELTATECH,FinTech,706.11,723.8,711.77,718.42,400043
2023-10-24,DELTATECH,FinTech,713.9,739.63,721.11,727.61,4558209
2023-10-25,DELTATECH,FinTech,701.91,717.73,702.07,715.77,2378829
2023-10-26,DELTATECH,FinTech,714.38,720.83,703.97,718.36,4187963
2023-10-27,DELTATECH,FinTech,721.61,735.28,718.86,731.7,159964
2023-10-28,DELTATECH,FinTech,716.2,729.81,714.05,726.28,1171368
2023-10-29,DELTATECH,FinTech,710.83,732.87,702.96,718.68,2322810
2023-10-30,DELTATECH,FinTech,712.95,727.92,710.88,716.41,925952
2023-10-31,DELTATECH,FinTech,729.07,733.1,726.19,729.3,2677260
2023-11-01,DELTATECH,FinTech,726.98,743.4,714.39,731.64,1829569
2023-11-02,DELTATECH,FinTech,718.41,727.13,719.55,726.03,2879156
2023-11-03,DELTATECH,FinTech,720.49,734.06,727.82,731.52,4476171
2023-11-04,DELTATECH,FinTech,705.51,730.3,708.89,719.65,196311
2023-11-05,DELTATECH,FinTech,717.85,740.06,721.14,727.22,1481703
2023-11-06,DELTATECH,FinTech,723.55,745.97,723.09,731.89,4596515
2023-11-07,DELTATECH,FinTech,716.69,734.92,722.01,728.73,297635
2023-11-08,DELTATECH,FinTech,718.35,729.16,708.99,719.78,630491
2023-11-09,DELTATECH,FinTech,707.86,719.55,707.09,710.43,1544709
2023-11-10,DELTATECH,FinTech,707.8,719.5,703.9,716.34,4803504
2023-11-11,DELTATECH,FinTech,723.06,740.45,728.2,729.76,2638651
2023-11-12,DELTATECH,FinTech,712.02,724.1,716.08,723.0,3699990
2023-11-13,DELTATECH,FinTech,724.05,729.7,724.46,728.19,1367037
2023-11-14,DELTATECH,FinTech,697.48,706.23,690.06,705.61,2716282
2023-11-15,DELTATECH,FinTech,685.82,708.42,699.41,699.64,4174054
2023-11-16,DELTATECH,FinTech,691.85,706.52,690.85,699.52,1734781
2023-11-17,DELTATECH,FinTech,688.25,695.56,681.78,690.19,1574914
2023-11-18,DELTATECH,FinTech,671.73,686.5,679.79,680.7,1452065
2023-11-19,DELTATECH,FinTech,671.67,684.15,655.15,674.08,2268163
2023-11-20,DELTATECH,FinTech,666.7,677.89,675.7,677.24,341679
2023-11-21,DELTATECH,FinTech,662.12,675.88,666.68,675.54,3003498
2023-11-22,DELTATECH,FinTech,647.16,656.96,634.78,653.06,3999169
2023-11-23,DELTATECH,FinTech,632.25,639.37,622.04,632.48,973006
2023-11-24,DELTATECH,FinTech,621.21,632.21,609.5,626.92,1585683
2023-11-25,DELTATECH,FinTech,627.27,633.06,613.2,631.41,1073706
2023-11-26,DELTATECH,FinTech,602.8,612.45,595.34,605.58,1419144
2023-11-27,DELTATECH,FinTech,592.52,609.21,583.27,601.22,682396
2023-11-28,DELTATECH,FinTech,586.09,598.92,586.04,596.65,4346283
2023-11-29,DELTATECH,FinTech,608.2,619.22,599.04,609.26,403571
2023-11-30,DELTATECH,FinTech,599.11,610.23,590.52,605.92,2716030
2023-12-01,DELTATECH,FinTech,608.96,621.33,606.1,609.58,3667444
2023-12-02,DELTATECH,FinTech,603.8,620.14,603.87,611.06,4296816
2023-12-03,DELTATECH,FinTech,587.72,601.28,582.26,591.71,1362191
2023-12-04,DELTATECH,FinTech,592.61,608.7,583.31,598.71,2771602
2023-12-05,DELTATECH,FinTech,598.84,608.37,587.87,600.82,687671
2023-12-06,DELTATECH,FinTech,598.6,617.39,589.8,605.58,4100676
2023-12-07,DELTATECH,FinTech,640.28,653.94,622.31,641.43,471753
2023-12-08,DELTATECH,FinTech,619.05,622.98,614.63,621.57,3471574
2023-12-09,DELTATECH,FinTech,628.56,644.06,619.52,637.84,1693719
2023-12-10,DELTATECH,FinTech,628.73,638.48,622.01,635.28,2358353
2023-12-11,DELTATECH,FinTech,633.68,645.83,632.67,638.21,154912
2023-12-12,DELTATECH,FinTech,637.42,640.56,623.58,637.96,1550107
2023-12-13,DELTATECH,FinTech,625.79,645.91,620.17,634.09,2921462
2023-12-14,DELTATECH,FinTech,621.01,629.16,626.96,628.86,3918812
2023-12-15,DELTATECH,FinTech,623.84,637.42,614.11,632.16,4406277
2023-12-16,DELTATECH,FinTech,611.33,618.76,609.45,617.97,3015538
2023-12-17,DELTATECH,FinTech,613.7,628.05,624.15,625.11,1461008
2023-12-18,DELTATECH,FinTech,614.61,629.24,621.25,621.39,492163
2023-12-19,DELTATECH,FinTech,605.93,618.95,594.76,611.05,4291135
2023-12-20,DELTATECH,FinTech,598.77,617.99,601.8,607.1,824287
2023-12-21,DELTATECH,FinTech,617.16,627.4,610.15,618.74,2990708
2023-12-22,DELTATECH,FinTech,606.46,618.36,608.81,613.95,1474309
2023-12-23,DELTATECH,FinTech,610.86,624.25,613.05,617.44,2636941
2023-12-24,DELTATECH,FinTech,602.68,619.75,599.87,610.85,4544251
2023-12-25,DELTATECH,FinTech,610.46,625.42,617.72,617.98,3145083
2023-12-26,DELTATECH,FinTech,623.03,637.01,609.07,624.52,727760
2023-12-27,DELTATECH,FinTech,631.34,647.66,631.08,642.03,2886658
2023-12-28,DELTATECH,FinTech,639.82,652.76,623.15,640.53,2427873
2023-12-29,DELTATECH,FinTech,635.57,647.49,630.71,647.14,3108936
2023-12-30,DELTATECH,FinTech,640.66,649.69,630.66,648.29,3641359
2023-12-31,DELTATECH,FinTech,649.75,665.65,656.11,661.09,4298018
2022-01-01,EPSILONBK,Banking,219.66,227.85,222.77,223.81,795829
2022-01-02,EPSILONBK,Banking,223.14,229.3,226.17,226.38,4628782
2022-01-03,EPSILONBK,Banking,224.28,229.18,224.88,225.79,3675692
2022-01-04,EPSILONBK,Banking,221.49,225.9,223.57,225.64,432927
2022-01-05,EPSILONBK,Banking,222.14,226.58,222.81,226.02,4134880
2022-01-06,EPSILONBK,Banking,223.89,229.89,225.0,226.94,3878790
2022-01-07,EPSILONBK,Banking,222.59,230.68,220.94,226.61,3290111
2022-01-08,EPSILONBK,Banking,225.19,228.51,225.49,227.41,4829654
2022-01-09,EPSILONBK,Banking,231.22,236.02,229.25,232.86,1126294
2022-01-10,EPSILONBK,Banking,234.62,240.36,231.57,236.38,311642
2022-01-11,EPSILONBK,Banking,236.42,240.19,236.93,239.53,1200243
2022-01-12,EPSILONBK,Banking,235.52,240.45,233.24,237.96,567566
2022-01-13,EPSILONBK,Banking,231.46,237.09,231.99,234.86,3277411
2022-01-14,EPSILONBK,Banking,233.6,240.12,236.72,238.3,3211360
2022-01-15,EPSILONBK,Banking,241.39,246.15,234.69,241.5,3789028
2022-01-16,EPSILONBK,Banking,243.59,249.41,240.68,246.91,1323430
2022-01-17,EPSILONBK,Banking,240.43,245.36,240.23,244.74,2622944
2022-01-18,EPSILONBK,Banking,241.13,248.68,238.1,243.97,3766851
2022-01-19,EPSILONBK,Banking,234.4,240.73,233.97,238.05,301973
2022-01-20,EPSILONBK,Banking,235.0,239.09,233.54,236.72,4629716
2022-01-21,EPSILONBK,Banking,237.46,242.33,233.39,240.33,4469876
2022-01-22,EPSILONBK,Banking,238.05,242.2,237.72,238.72,1677143
2022-01-23,EPSILONBK,Banking,237.99,243.61,237.77,241.08,2555253
2022-01-24,EPSILONBK,Banking,238.51,243.11,233.84,240.47,995153
2022-01-25,EPSILONBK,Banking,240.08,246.09,236.63,241.71,1000384
2022-01-26,EPSILONBK,Banking,237.22,240.29,235.1,237.62,1913119
2022-01-27,EPSILONBK,Banking,237.11,241.47,235.69,237.99,1954035
2022-01-28,EPSILONBK,Banking,223.9,230.81,223.76,227.39,4424195
2022-01-29,EPSILONBK,Banking,224.07,230.14,225.96,226.82,2139207
2022-01-30,EPSILONBK,Banking,216.98,224.42,218.6,221.34,228757
2022-01-31,EPSILONBK,Banking,221.35,225.98,220.66,225.41,3794765
2022-02-01,EPSILONBK,Banking,224.21,229.26,224.57,228.1,4022640
2022-02-02,EPSILONBK,Banking,227.78,232.98,229.51,229.77,3436904
2022-02-03,EPSILONBK,Banking,230.44,236.52,230.72,235.08,4529846
2022-02-04,EPSILONBK,Banking,227.47,233.26,226.61,231.81,1440204
2022-02-05,EPSILONBK,Banking,233.95,241.51,235.93,237.95,261306
2022-02-06,EPSILONBK,Banking,240.59,242.8,239.51,241.35,573015
2022-02-07,EPSILONBK,Banking,239.28,243.82,236.92,240.57,4915307
2022-02-08,EPSILONBK,Banking,244.04,247.88,241.99,244.74,229569
2022-02-09,EPSILONBK,Banking,238.78,244.08,239.34,240.75,4236127
2022-02-10,EPSILONBK,Banking,233.9,241.17,235.79,237.84,707441
2022-02-11,EPSILONBK,Banking,231.87,240.24,230.91,235.74,1342737
2022-02-12,EPSILONBK,Banking,233.19,235.91,232.78,233.94,1215196
2022-02-13,EPSILONBK,Banking,229.73,234.32,224.89,230.31,2464674
2022-02-14,EPSILONBK,Banking,231.41,234.94,232.78,234.6,737776
2022-02-15,EPSILONBK,Banking,233.67,237.69,227.88,233.76,4376761
2022-02-16,EPSILONBK,Banking,232.14,236.46,232.27,235.07,1877250
2022-02-17,EPSILONBK,Banking,231.79,235.87,231.45,233.12,1628551
2022-02-18,EPSILONBK,Banking,224.23,229.9,221.24,226.83,3198964
2022-02-19,EPSILONBK,Banking,226.61,230.82,224.87,227.81,4089236
2022-02-20,EPSILONBK,Banking,217.0,224.19,217.27,221.35,1105915
2022-02-21,EPSILONBK,Banking,219.26,221.94,214.72,221.19,3356013
2022-02-22,EPSILONBK,Banking,214.59,220.88,210.95,216.71,1401082
2022-02-23,EPSILONBK,Banking,223.1,226.37,218.75,223.24,4810626
2022-02-24,EPSILONBK,Banking,223.1,227.32,225.78,226.36,4721864
2022-02-25,EPSILONBK,Banking,223.53,230.79,222.15,226.78,264040
2022-02-26,EPSILONBK,Banking,229.0,234.56,227.83,231.15,1744641
2022-02-27,EPSILONBK,Banking,223.96,229.02,222.45,228.29,2893511
2022-02-28,EPSILONBK,Banking,226.02,232.74,229.0,230.22,462832
2022-03-01,EPSILONBK,Banking,228.92,234.15,228.24,230.97,3700556
2022-03-02,EPSILONBK,Banking,230.72,232.04,227.04,231.96,1352906
2022-03-03,EPSILONBK,Banking,235.44,238.23,230.22,236.46,652526
2022-03-04,EPSILONBK,Banking,238.19,243.4,238.28,239.12,1929015
2022-03-05,EPSILONBK,Banking,239.86,242.3,234.44,240.23,3715764
2022-03-06,EPSILONBK,Banking,230.23,237.95,229.59,234.34,1997264
2022-03-07,EPSILONBK,Banking,227.13,234.95,225.32,231.04,3068117
2022-03-08,EPSILONBK,Banking,228.31,235.09,228.86,230.68,4991818
2022-03-09,EPSILONBK,Banking,229.88,231.64,229.12,231.07,1497183
2022-03-10,EPSILONBK,Banking,225.56,229.94,223.31,227.22,989393
2022-03-11,EPSILONBK,Banking,233.97,239.77,234.39,235.51,2279264
2022-03-12,EPSILONBK,Banking,236.17,245.08,237.83,240.94,525274
2022-03-13,EPSILONBK,Banking,241.59,243.65,237.02,243.19,2364101
2022-03-14,EPSILONBK,Banking,240.08,247.09,240.42,243.52,3798703
2022-03-15,EPSILONBK,Banking,239.08,244.61,239.02,242.82,3968839
2022-03-16,EPSILONBK,Banking,235.25,243.73,238.68,239.43,1777361
2022-03-17,EPSILONBK,Banking,235.55,242.93,239.04,239.78,261571
2022-03-18,EPSILONBK,Banking,238.15,244.78,236.03,240.78,2419110
2022-03-19,EPSILONBK,Banking,232.73,237.66,234.8,236.36,3010055
2022-03-20,EPSILONBK,Banking,234.73,239.95,237.42,237.62,4032156
2022-03-21,EPSILONBK,Banking,233.04,237.8,233.67,237.14,1194747
2022-03-22,EPSILONBK,Banking,228.92,234.05,229.8,230.42,1534395
2022-03-23,EPSILONBK,Banking,223.99,229.03,226.31,227.52,397861
2022-03-24,EPSILONBK,Banking,222.28,227.03,224.05,226.17,2627834
2022-03-25,EPSILONBK,Banking,229.67,235.57,226.51,232.65,4317954
2022-03-26,EPSILONBK,Banking,234.4,235.27,229.86,234.66,1053556
2022-03-27,EPSILONBK,Banking,227.31,233.67,223.43,230.03,512158
2022-03-28,EPSILONBK,Banking,230.03,232.82,226.68,231.77,2477693
2022-03-29,EPSILONBK,Banking,221.97,229.15,221.71,226.46,2033784
2022-03-30,EPSILONBK,Banking,229.69,230.52,224.92,230.21,3399743
2022-03-31,EPSILONBK,Banking,226.92,230.11,225.29,228.65,4445149
2022-04-01,EPSILONBK,Banking,226.8,232.65,222.99,228.4,2526602
2022-04-02,EPSILONBK,Banking,229.38,234.39,230.1,233.01,2253150
2022-04-03,EPSILONBK,Banking,225.57,229.94,228.37,228.58,3348215
2022-04-04,EPSILONBK,Banking,219.81,227.26,222.89,223.86,2215799
2022-04-05,EPSILONBK,Banking,221.24,222.5,218.3,221.97,1151538
2022-04-06,EPSILONBK,Banking,222.62,229.08,220.49,225.49,166630
2022-04-07,EPSILONBK,Banking,219.43,223.97,218.3,220.42,1786492
2022-04-08,EPSILONBK,Banking,207.62,212.31,208.49,211.12,4631714
2022-04-09,EPSILONBK,Banking,209.3,211.73,206.96,209.76,1278985
2022-04-10,EPSILONBK,Banking,211.34,215.72,208.87,211.56,1422914
2022-04-11,EPSILONBK,Banking,213.41,219.01,210.17,215.43,1096571
2022-04-12,EPSILONBK,Banking,213.21,215.58,207.58,214.0,1970383
2022-04-13,EPSILONBK,Banking,209.95,212.98,210.63,212.74,4913941
2022-04-14,EPSILONBK,Banking,216.2,217.06,211.03,216.49,3700105
2022-04-15,EPSILONBK,Banking,206.72,211.26,205.5,210.48,2508981
2022-04-16,EPSILONBK,Banking,205.41,212.52,206.25,209.32,916742
2022-04-17,EPSILONBK,Banking,208.1,212.86,208.42,209.98,4519010
2022-04-18,EPSILONBK,Banking,209.14,212.64,208.08,211.45,2926232
2022-04-19,EPSILONBK,Banking,208.27,211.0,205.33,209.9,100351
2022-04-20,EPSILONBK,Banking,209.12,210.87,208.33,210.07,1725266
2022-04-21,EPSILONBK,Banking,198.35,205.42,196.53,202.29,3871817
2022-04-22,EPSILONBK,Banking,198.37,202.01,198.47,200.36,2967822
2022-04-23,EPSILONBK,Banking,200.21,201.82,198.65,201.78,3119272
2022-04-24,EPSILONBK,Banking,196.97,202.72,197.92,198.87,1868631
2022-04-25,EPSILONBK,Banking,196.85,201.3,196.26,199.1,4495465
2022-04-26,EPSILONBK,Banking,199.36,202.47,199.44,200.5,4518327
2022-04-27,EPSILONBK,Banking,197.45,201.54,194.89,199.53,1518824
2022-04-28,EPSILONBK,Banking,198.13,201.08,197.52,200.1,375535
2022-04-29,EPSILONBK,Banking,195.12,199.23,193.04,197.27,2590879
2022-04-30,EPSILONBK,Banking,193.68,199.18,194.7,196.72,4535453
2022-05-01,EPSILONBK,Banking,194.88,199.55,194.24,198.58,829652
2022-05-02,EPSILONBK,Banking,198.2,202.71,198.55,199.1,4431110
2022-05-03,EPSILONBK,Banking,196.5,199.43,196.94,197.41,983728
2022-05-04,EPSILONBK,Banking,198.02,199.41,197.02,198.13,1242427
2022-05-05,EPSILONBK,Banking,197.08,201.38,198.12,200.32,1575597
2022-05-06,EPSILONBK,Banking,190.94,198.02,190.71,194.22,4912553
2022-05-07,EPSILONBK,Banking,195.86,199.32,196.21,197.65,2821646
2022-05-08,EPSILONBK,Banking,196.16,200.43,193.05,196.72,4891059
2022-05-09,EPSILONBK,Banking,197.05,200.16,195.03,198.03,4039760
2022-05-10,EPSILONBK,Banking,198.78,203.81,198.5,201.65,2951298
2022-05-11,EPSILONBK,Banking,197.34,201.28,194.61,197.56,3452673
2022-05-12,EPSILONBK,Banking,195.25,195.66,190.8,195.51,2071773
2022-05-13,EPSILONBK,Banking,192.17,198.23,189.28,194.73,1086296
2022-05-14,EPSILONBK,Banking,191.19,196.28,192.3,192.5,3588121
2022-05-15,EPSILONBK,Banking,194.41,200.74,195.25,197.56,1771318
2022-05-16,EPSILONBK,Banking,192.17,196.19,191.41,195.08,3605542
2022-05-17,EPSILONBK,Banking,190.07,195.33,191.06,193.52,458600
2022-05-18,EPSILONBK,Banking,190.45,194.38,190.1,194.17,3918602
2022-05-19,EPSILONBK,Banking,189.2,191.47,187.12,190.72,3496828
2022-05-20,EPSILONBK,Banking,186.58,189.92,188.16,189.65,2219864
2022-05-21,EPSILONBK,Banking,188.41,193.37,185.71,190.61,2912078
2022-05-22,EPSILONBK,Banking,189.05,190.18,184.3,189.71,1815062
2022-05-23,EPSILONBK,Banking,189.2,190.84,188.48,189.51,637264
2022-05-24,EPSILONBK,Banking,185.09,189.79,186.2,188.06,1456830
2022-05-25,EPSILONBK,Banking,181.75,184.63,182.47,183.84,2885454
2022-05-26,EPSILONBK,Banking,183.58,186.53,184.78,184.78,4616838
2022-05-27,EPSILONBK,Banking,188.48,193.07,185.27,189.7,3829077
2022-05-28,EPSILONBK,Banking,188.37,190.99,186.7,189.81,2135784
2022-05-29,EPSILONBK,Banking,187.73,194.21,186.77,190.51,3720386
2022-05-30,EPSILONBK,Banking,190.86,196.11,191.53,192.55,1938214
2022-05-31,EPSILONBK,Banking,188.47,190.15,187.65,188.94,171423
2022-06-01,EPSILONBK,Banking,193.39,197.68,191.29,193.82,1206067
2022-06-02,EPSILONBK,Banking,192.41,194.78,190.69,194.47,353124
2022-06-03,EPSILONBK,Banking,195.32,200.8,194.35,199.29,1841172
2022-06-04,EPSILONBK,Banking,193.92,198.28,192.91,197.16,1184345
2022-06-05,EPSILONBK,Banking,202.13,206.35,197.06,202.59,624452
2022-06-06,EPSILONBK,Banking,202.23,208.14,201.39,205.01,2647306
2022-06-07,EPSILONBK,Banking,206.58,208.78,205.45,206.77,2051374
2022-06-08,EPSILONBK,Banking,203.93,209.98,201.58,207.56,3540169
2022-06-09,EPSILONBK,Banking,206.24,209.67,201.61,206.85,3601075
2022-06-10,EPSILONBK,Banking,210.39,211.63,209.44,210.63,1940919
2022-06-11,EPSILONBK,Banking,208.71,212.48,204.92,211.14,3499667
2022-06-12,EPSILONBK,Banking,200.93,207.57,201.59,204.97,4640258
2022-06-13,EPSILONBK,Banking,198.16,205.26,197.72,201.6,3422150
2022-06-14,EPSILONBK,Banking,200.26,204.24,198.99,201.1,1064407
2022-06-15,EPSILONBK,Banking,201.09,205.99,201.46,202.09,4365531
2022-06-16,EPSILONBK,Banking,199.19,203.98,197.71,201.98,2376151
2022-06-17,EPSILONBK,Banking,204.48,209.23,201.32,205.74,1273541
2022-06-18,EPSILONBK,Banking,197.54,201.14,197.78,199.78,2834713
2022-06-19,EPSILONBK,Banking,198.01,201.63,196.89,200.27,636676
2022-06-20,EPSILONBK,Banking,191.46,196.79,194.18,194.87,3282656
2022-06-21,EPSILONBK,Banking,195.62,197.26,192.68,197.15,3984140
2022-06-22,EPSILONBK,Banking,194.36,199.32,191.17,196.93,4276815
2022-06-23,EPSILONBK,Banking,197.66,199.37,193.13,198.22,3469208
2022-06-24,EPSILONBK,Banking,193.32,198.51,195.36,195.71,2748026
2022-06-25,EPSILONBK,Banking,197.96,202.5,194.2,199.53,2562276
2022-06-26,EPSILONBK,Banking,200.05,203.98,200.78,202.71,4633213
2022-06-27,EPSILONBK,Banking,203.1,208.42,201.4,204.54,1231579
2022-06-28,EPSILONBK,Banking,202.4,207.41,201.53,204.21,4608908
2022-06-29,EPSILONBK,Banking,205.07,208.72,205.22,206.04,3791313
2022-06-30,EPSILONBK,Banking,201.25,206.39,199.09,203.92,2035110
2022-07-01,EPSILONBK,Banking,204.32,206.98,203.36,206.6,550057
2022-07-02,EPSILONBK,Banking,210.7,211.97,211.59,211.77,1851156
2022-07-03,EPSILONBK,Banking,214.49,219.32,211.63,215.24,2646881
2022-07-04,EPSILONBK,Banking,212.85,216.14,211.58,212.95,2373212
2022-07-05,EPSILONBK,Banking,212.01,218.1,209.61,214.16,2540099
2022-07-06,EPSILONBK,Banking,206.12,211.51,203.89,210.07,918047
2022-07-07,EPSILONBK,Banking,208.93,212.88,210.23,211.94,3789767
2022-07-08,EPSILONBK,Banking,209.54,213.58,208.44,213.44,3991098
2022-07-09,EPSILONBK,Banking,206.43,209.42,203.95,207.51,1732405
2022-07-10,EPSILONBK,Banking,202.86,207.44,203.41,203.96,448125
2022-07-11,EPSILONBK,Banking,199.49,204.16,197.93,203.16,343325
2022-07-12,EPSILONBK,Banking,199.09,203.34,201.07,202.3,889350
2022-07-13,EPSILONBK,Banking,195.82,202.55,194.47,198.69,4633450
2022-07-14,EPSILONBK,Banking,198.48,200.75,195.68,199.91,1652190
2022-07-15,EPSILONBK,Banking,198.97,204.23,197.89,200.72,179585
2022-07-16,EPSILONBK,Banking,198.0,201.9,199.76,200.2,1341360
2022-07-17,EPSILONBK,Banking,196.93,201.59,196.61,197.99,3864590
2022-07-18,EPSILONBK,Banking,198.8,202.02,200.09,201.16,1943557
2022-07-19,EPSILONBK,Banking,204.16,208.36,204.24,206.22,3476751
2022-07-20,EPSILONBK,Banking,201.56,207.64,199.11,204.78,478069
2022-07-21,EPSILONBK,Banking,202.22,204.05,197.88,202.97,210512
2022-07-22,EPSILONBK,Banking,201.7,208.33,199.6,204.52,2383464
2022-07-23,EPSILONBK,Banking,200.88,205.82,201.14,203.48,3660006
2022-07-24,EPSILONBK,Banking,201.94,206.44,198.01,203.12,4506977
2022-07-25,EPSILONBK,Banking,203.81,208.76,203.34,205.43,1160322
2022-07-26,EPSILONBK,Banking,196.25,202.91,196.47,199.61,2441728
2022-07-27,EPSILONBK,Banking,202.38,205.9,201.67,203.62,4330389
2022-07-28,EPSILONBK,Banking,200.14,205.09,198.36,203.9,2540974
2022-07-29,EPSILONBK,Banking,202.32,204.76,201.87,202.71,2958376
2022-07-30,EPSILONBK,Banking,199.63,204.68,197.48,202.5,861443
2022-07-31,EPSILONBK,Banking,200.04,203.32,201.33,202.44,2875925
2022-08-01,EPSILONBK,Banking,195.26,197.37,192.7,197.25,1862979
2022-08-02,EPSILONBK,Banking,200.28,202.07,200.48,201.73,4973784
